"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.486,2.54763516286652,6,"BLCA"
"2",0.5,0.126,2.28377831793904,10,"BRCA_1"
"3",0.5,0.363,2.54512021405493,7,"BRCA_2"
"4",0.5,0.216,2.6041069173462,3,"COAD_READ"
"5",0.5,0.207,2.57914924792628,5,"HNSC"
"6",0.5,0.446,1.91828073634388,14,"KICH"
"7",0.5,0.223,2.07893421136324,13,"KIRC"
"8",0.5,0.188,2.24315953007794,11,"KIRP"
"9",0.5,0.147,1.81888709121125,15,"LIHC"
"10",0.5,0.148,2.45931482198485,8,"LUAD"
"11",0.5,0.133,2.69756335761975,1,"LUSC"
"12",0.5,0.106,2.14166034529803,12,"PRAD"
"13",0.5,0.163,2.42778910986677,9,"STES"
"14",0.5,0.162,2.58447914499299,4,"THCA"
"15",0.5,0.336,2.67367861908641,2,"UCEC"
