"","likelihood","bart","expr","rank_size","cancer"
"2",0.5,0.872,2.85055100489957,1,"BRCA_1"
"3",0.5,0.614,2.77178395485742,2,"BRCA_2"
"14",0.5,0.661,2.72793607530479,3,"THCA"
"10",0.5,0.819,2.61550261975035,4,"LUAD"
"11",0.5,0.631,2.59219170872691,5,"LUSC"
"13",0.5,0.695,2.52004757786436,6,"STES"
"4",0.5,0.717,2.47338354100044,7,"COAD_READ"
"1",0.5,0.67,2.47059551771317,8,"BLCA"
"12",0.5,0.917,2.45377520813319,9,"PRAD"
"7",0.5,0.821,2.43011815819834,10,"KIRC"
"15",0.5,0.72,2.42700162280211,11,"UCEC"
"5",0.5,0.709,2.40730157534461,12,"HNSC"
"8",0.5,0.879,2.24216531992558,13,"KIRP"
"6",0.5,0.622,2.17810756709044,14,"KICH"
"9",0.5,0.873,1.58507322410069,15,"LIHC"
