"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.871,-1.91845760528937,9,"BLCA"
"2",0.5,0.627,-1.78242451893819,5,"BRCA_1"
"3",0.5,0.868,-1.53229887509917,1,"BRCA_2"
"4",0.5,0.418,-1.71254148999337,3,"COAD_READ"
"5",0.5,0.413,-1.94239499621106,11,"HNSC"
"6",0.5,0.829,-2.179562227237,15,"KICH"
"7",0.5,0.419,-1.9265899558459,10,"KIRC"
"8",0.5,0.573,-1.96351477180282,12,"KIRP"
"9",0.5,0.594,-1.97814172659379,13,"LIHC"
"10",0.5,0.413,-1.82491853980974,7,"LUAD"
"11",0.5,0.606,-1.75664943677273,4,"LUSC"
"12",0.5,0.311,-1.89451028717296,8,"PRAD"
"13",0.5,0.192,-1.81602954940398,6,"STES"
"14",0.5,0.437,-2.03758900513608,14,"THCA"
"15",0.5,0.885,-1.54394241954106,2,"UCEC"
