"","likelihood","bart","expr","rank_size","cancer"
"2",0.5,0.878,0.71798179985757,1,"BRCA_1"
"3",0.5,0.849,0.629620022344351,2,"BRCA_2"
"15",0.5,0.72,0.627357750089856,3,"UCEC"
"11",0.5,0.882,0.488732110703773,4,"LUSC"
"7",0.5,0.563,0.46955798904273,5,"KIRC"
"8",0.5,0.852,0.44962496160466,6,"KIRP"
"12",0.5,0.855,0.422696494340159,7,"PRAD"
"10",0.5,0.831,0.418384780232076,8,"LUAD"
"1",0.5,0.68,0.40753387988838,9,"BLCA"
"14",0.5,0.703,0.399626643393385,10,"THCA"
"13",0.5,0.699,0.305431671882082,11,"STES"
"4",0.5,0.799,0.266091098360828,12,"COAD_READ"
"6",0.5,0.752,0.144103798834393,13,"KICH"
"5",0.5,0.854,0.0817242487123205,14,"HNSC"
"9",0.5,0.922,-0.159401565208627,15,"LIHC"
