"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.388,2.52804691283778,4,"BLCA"
"2",0.5,0.369,2.38872147009394,9,"BRCA_1"
"3",0.5,0.371,2.48468152649011,5,"BRCA_2"
"4",0.5,0.401,2.45449151325564,7,"COAD_READ"
"5",0.5,0.597,2.3405409139687,11,"HNSC"
"6",0.5,0.25,2.37495028426604,10,"KICH"
"7",0.5,0.43,2.09500987121435,14,"KIRC"
"8",0.5,0.382,2.12859396187984,13,"KIRP"
"9",0.5,0.555,2.04578982233499,15,"LIHC"
"10",0.5,0.387,2.39719739947811,8,"LUAD"
"11",0.5,0.476,2.63221392798113,1,"LUSC"
"12",0.5,0.432,2.57451110690117,3,"PRAD"
"13",0.5,0.426,2.57483905612807,2,"STES"
"14",0.5,0.383,2.2356038407201,12,"THCA"
"15",0.5,0.353,2.46029838876796,6,"UCEC"
