"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.36,1.12706937796719,8,"BLCA"
"2",0.5,0.911,1.98390252893636,2,"BRCA_1"
"3",0.5,0.132,1.38385445605284,7,"BRCA_2"
"4",0.5,0.333,1.78364766530509,4,"COAD_READ"
"5",0.5,0.102,0.377638077096522,14,"HNSC"
"6",0.5,0.934,0.160785938004055,15,"KICH"
"7",0.5,0.337,1.53980703023677,6,"KIRC"
"8",0.5,0.175,0.831296906911979,9,"KIRP"
"9",0.5,0.319,0.590263403190594,11,"LIHC"
"10",0.5,0.675,2.23178957802946,1,"LUAD"
"11",0.5,0.457,0.585051812697955,12,"LUSC"
"12",0.5,0.968,1.76394745053695,5,"PRAD"
"13",0.5,0.322,1.83788545019784,3,"STES"
"14",0.5,0.261,0.651660363337258,10,"THCA"
"15",0.5,0.691,0.475088604507234,13,"UCEC"
