"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.801,0.969066204330416,12,"BLCA"
"2",0.5,0.378,1.95882119863862,1,"BRCA_1"
"3",0.5,0.388,1.57990732406375,3,"BRCA_2"
"4",0.5,0.276,1.05438018096551,11,"COAD_READ"
"5",0.5,0.389,0.958773952298215,13,"HNSC"
"6",0.5,0.941,1.0975839462475,10,"KICH"
"7",0.5,0.358,1.34075715128534,6,"KIRC"
"8",0.5,0.167,0.817812508715125,14,"KIRP"
"9",0.5,0.452,0.770196655248173,15,"LIHC"
"10",0.5,0.274,1.28288323016557,8,"LUAD"
"11",0.5,0.284,1.47190109772514,5,"LUSC"
"12",0.5,0.341,1.67707617926227,2,"PRAD"
"13",0.5,0.299,1.54185828653442,4,"STES"
"14",0.5,0.202,1.29665653932837,7,"THCA"
"15",0.5,0.555,1.20608189780117,9,"UCEC"
