"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.196,1.92631475299538,1,"BLCA"
"13",0.5,0.556,1.22738306659683,2,"STES"
"15",0.5,0.144,1.20463017772071,3,"UCEC"
"11",0.5,0.333,1.09459018837242,4,"LUSC"
"4",0.5,0.312,1.05162506455025,5,"COAD_READ"
"2",0.5,0.353,1.03659692868911,6,"BRCA_1"
"12",0.5,0.749,1.0176010172636,7,"PRAD"
"5",0.5,0.366,0.739651562717001,8,"HNSC"
"10",0.5,0.445,0.71654406977179,9,"LUAD"
"3",0.5,0.098,0.691493148650254,10,"BRCA_2"
"6",0.5,0.178,0.618203882362175,11,"KICH"
"7",0.5,0.559,0.603184312603262,12,"KIRC"
"8",0.5,0.338,0.498750706009724,13,"KIRP"
"14",0.5,0.52,0.129724133943823,14,"THCA"
"9",0.5,0.453,-0.388046364060844,15,"LIHC"
