"","likelihood","bart","expr","rank_size","cancer"
"12",0.5,0.804,1.54139563097919,1,"PRAD"
"14",0.5,0.826,1.35090425358149,2,"THCA"
"6",0.5,0.265,1.17380022867313,3,"KICH"
"1",0.5,0.347,1.11579514321363,4,"BLCA"
"10",0.5,0.672,1.1019044200834,5,"LUAD"
"2",0.5,0.666,1.101019291956,6,"BRCA_1"
"7",0.5,0.793,1.05078552288519,7,"KIRC"
"15",0.5,0.41,0.922797024114945,8,"UCEC"
"3",0.5,0.354,0.903576682233095,9,"BRCA_2"
"11",0.5,0.624,0.756359647016237,10,"LUSC"
"8",0.5,0.502,0.587243973259073,11,"KIRP"
"13",0.5,0.762,0.400643520322376,12,"STES"
"9",0.5,0.77,0.353708509706381,13,"LIHC"
"5",0.5,0.655,-0.178826668505136,14,"HNSC"
"4",0.5,0.499,-0.227458343225874,15,"COAD_READ"
