"","likelihood","bart","expr","rank_size","cancer"
"13",0.5,0.523,0.282707239077205,1,"STES"
"2",0.5,0.707,0.268967079913333,2,"BRCA_1"
"12",0.5,0.852,0.268747501385373,3,"PRAD"
"6",0.5,0.345,0.214828686971456,4,"KICH"
"3",0.5,0.324,0.152847287019633,5,"BRCA_2"
"4",0.5,0.348,0.123707098086202,6,"COAD_READ"
"1",0.5,0.671,0.109274469835059,7,"BLCA"
"11",0.5,0.486,0.0300399581762355,8,"LUSC"
"10",0.5,0.685,-0.0362512931833503,9,"LUAD"
"15",0.5,0.612,-0.058975889687933,10,"UCEC"
"7",0.5,0.543,-0.11120378520958,11,"KIRC"
"8",0.5,0.337,-0.354074367406297,12,"KIRP"
"5",0.5,0.685,-0.39385630072122,13,"HNSC"
"14",0.5,0.328,-0.433666411622218,14,"THCA"
"9",0.5,0.734,-0.826746691799115,15,"LIHC"
