"","likelihood","bart","expr","rank_size","cancer"
"15",0.5,0.471,2.49265626281138,1,"UCEC"
"12",0.5,0.524,2.43261597431492,2,"PRAD"
"13",0.5,0.386,2.42813891698791,3,"STES"
"1",0.5,0.515,2.31765130292931,4,"BLCA"
"14",0.5,0.176,2.31458761323087,5,"THCA"
"8",0.5,0.371,2.14820325838736,6,"KIRP"
"2",0.5,0.529,2.06321053689421,7,"BRCA_1"
"4",0.5,0.481,1.92927285485192,8,"COAD_READ"
"7",0.5,0.234,1.91071086215173,9,"KIRC"
"11",0.5,0.665,1.80018358678036,10,"LUSC"
"3",0.5,0.482,1.7237646304131,11,"BRCA_2"
"10",0.5,0.457,1.71261172345693,12,"LUAD"
"6",0.5,0.383,1.66584639467856,13,"KICH"
"5",0.5,0.383,1.4453719018174,14,"HNSC"
"9",0.5,0.458,1.18024122916466,15,"LIHC"
