"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.11,-2.10078308526005,11,"BLCA"
"2",0.5,0.409,-2.03277246145124,7,"BRCA_1"
"3",0.5,0.096,-2.03738754386616,8,"BRCA_2"
"4",0.5,0.313,-1.70404867570106,2,"COAD_READ"
"5",0.5,0.464,-2.17466438941262,13,"HNSC"
"6",0.5,0.124,-1.97229711167443,5,"KICH"
"7",0.5,0.587,-2.00906052817389,6,"KIRC"
"8",0.5,0.408,-2.04938148865046,9,"KIRP"
"9",0.5,0.479,-2.21782117033357,14,"LIHC"
"10",0.5,0.54,-1.96987796432321,4,"LUAD"
"11",0.5,0.575,-1.95966933938533,3,"LUSC"
"12",0.5,0.692,-2.06046497010221,10,"PRAD"
"13",0.5,0.375,-1.49430562134664,1,"STES"
"14",0.5,0.396,-2.22302540537177,15,"THCA"
"15",0.5,0.1,-2.10267181106935,12,"UCEC"
