"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.185,-2.23682538123734,10,"BLCA"
"2",0.5,0.487,-2.29641659416751,14,"BRCA_1"
"3",0.5,0.185,-2.22769515227871,9,"BRCA_2"
"4",0.5,0.361,-2.23995804424413,11,"COAD_READ"
"5",0.5,0.502,-2.1507241232596,8,"HNSC"
"6",0.5,0.241,-2.28442746376966,13,"KICH"
"7",0.5,0.789,-2.09615286899084,4,"KIRC"
"8",0.5,0.399,-2.25702892403101,12,"KIRP"
"9",0.5,0.527,-2.29848302453638,15,"LIHC"
"10",0.5,0.554,-2.00754933678115,2,"LUAD"
"11",0.5,0.509,-1.83033354190722,1,"LUSC"
"12",0.5,0.799,-2.12261161795901,5,"PRAD"
"13",0.5,0.667,-2.14854510383209,7,"STES"
"14",0.5,0.75,-2.03990311928306,3,"THCA"
"15",0.5,0.165,-2.13141626242924,6,"UCEC"
