"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.813,2.09771907195529,9,"BLCA"
"2",0.5,0.454,2.40681668658216,3,"BRCA_1"
"3",0.5,0.624,2.28027798241125,6,"BRCA_2"
"4",0.5,0.688,2.06589472205017,12,"COAD_READ"
"5",0.5,0.398,2.31555539900278,4,"HNSC"
"6",0.5,0.302,2.13168603218542,8,"KICH"
"7",0.5,0.343,2.46417918088828,2,"KIRC"
"8",0.5,0.437,1.84812776001709,14,"KIRP"
"9",0.5,0.46,1.71542119167828,15,"LIHC"
"10",0.5,0.384,2.05417356647724,13,"LUAD"
"11",0.5,0.378,2.47353856287664,1,"LUSC"
"12",0.5,0.36,2.22985202710512,7,"PRAD"
"13",0.5,0.473,2.08694410287095,10,"STES"
"14",0.5,0.254,2.30568453343581,5,"THCA"
"15",0.5,0.625,2.077935352276,11,"UCEC"
