"","likelihood","bart","expr","rank_size","cancer"
"12",0.5,0.508,2.24055653977872,1,"PRAD"
"4",0.5,0.398,1.73034008948558,2,"COAD_READ"
"13",0.5,0.37,1.70841681936366,3,"STES"
"11",0.5,0.477,1.68659139008321,4,"LUSC"
"15",0.5,0.576,1.61543880125592,5,"UCEC"
"2",0.5,0.523,1.60110391012673,6,"BRCA_1"
"6",0.5,0.656,1.50449837188911,7,"KICH"
"3",0.5,0.421,1.49063477609973,8,"BRCA_2"
"1",0.5,0.568,1.47177955587468,9,"BLCA"
"8",0.5,0.228,1.46376375533557,10,"KIRP"
"10",0.5,0.428,1.37099885444028,11,"LUAD"
"14",0.5,0.362,1.34590657951625,12,"THCA"
"7",0.5,0.377,1.11724835389014,13,"KIRC"
"5",0.5,0.41,1.01346141978013,14,"HNSC"
"9",0.5,0.676,0.598939917435437,15,"LIHC"
