"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.179,-1.52153662560968,6,"BLCA"
"2",0.5,0.332,-1.85171470527365,9,"BRCA_1"
"3",0.5,0.408,-0.421976493541669,4,"BRCA_2"
"4",0.5,0.234,-0.101014394199043,1,"COAD_READ"
"5",0.5,0.393,-1.66967955091627,7,"HNSC"
"6",0.5,0.156,-2.28361152283212,15,"KICH"
"7",0.5,0.824,-2.21404510540665,13,"KIRC"
"8",0.5,0.485,-2.23900535921705,14,"KIRP"
"9",0.5,0.202,-0.351183180282626,3,"LIHC"
"10",0.5,0.261,-2.07758887220834,10,"LUAD"
"11",0.5,0.165,-1.28074095181202,5,"LUSC"
"12",0.5,0.444,-2.1649589000139,11,"PRAD"
"13",0.5,0.411,-0.324433250817013,2,"STES"
"14",0.5,0.268,-2.19837573990326,12,"THCA"
"15",0.5,0.103,-1.83378171876419,8,"UCEC"
