"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.258,3.11787129413992,3,"BLCA"
"2",0.5,0.723,2.57573319011705,14,"BRCA_1"
"3",0.5,0.356,2.85133396068553,7,"BRCA_2"
"4",0.5,0.847,2.84181689663888,8,"COAD_READ"
"5",0.5,0.85,2.67402858885879,12,"HNSC"
"6",0.5,0.111,3.40541019326946,1,"KICH"
"7",0.5,0.962,2.59814030542513,13,"KIRC"
"8",0.5,0.823,2.89994233447611,5,"KIRP"
"9",0.5,0.77,2.12575210819891,15,"LIHC"
"10",0.5,0.877,2.82366682705337,9,"LUAD"
"11",0.5,0.197,2.77338205801403,10,"LUSC"
"12",0.5,0.915,3.24504464628226,2,"PRAD"
"13",0.5,0.861,2.74596948055339,11,"STES"
"14",0.5,0.949,2.85440866357676,6,"THCA"
"15",0.5,0.419,2.98763413988088,4,"UCEC"
