"","likelihood","bart","expr","rank_size","cancer"
"13",0.5,0.195,0.769176620933782,1,"STES"
"10",0.5,0.254,0.295720150108344,2,"LUAD"
"3",0.5,0.906,0.294935672456459,3,"BRCA_2"
"7",0.5,0.743,0.235444675611347,4,"KIRC"
"11",0.5,0.119,0.0725369420856665,5,"LUSC"
"2",0.5,0.411,-0.225834944938508,6,"BRCA_1"
"5",0.5,0.503,-0.238009819187852,7,"HNSC"
"12",0.5,0.401,-0.284591177306983,8,"PRAD"
"8",0.5,0.684,-0.44664958332174,9,"KIRP"
"1",0.5,0.508,-0.507456675131907,10,"BLCA"
"14",0.5,0.234,-0.600316980113563,11,"THCA"
"15",0.5,0.542,-0.694593407238171,12,"UCEC"
"4",0.5,0.175,-0.719022163615258,13,"COAD_READ"
"6",0.5,0.572,-1.09893366400488,14,"KICH"
"9",0.5,0.18,-1.23992092367169,15,"LIHC"
