"","likelihood","bart","expr","rank_size","cancer"
"4",0.5,0.519,-1.4826410352444,1,"COAD_READ"
"13",0.5,0.657,-1.71922459580859,2,"STES"
"8",0.5,0.462,-1.77909404358493,3,"KIRP"
"12",0.5,0.893,-1.82010412521645,4,"PRAD"
"9",0.5,0.846,-1.82150907072443,5,"LIHC"
"3",0.5,0.248,-1.84318076817036,6,"BRCA_2"
"1",0.5,0.367,-1.85192138193743,7,"BLCA"
"10",0.5,0.675,-1.87239204732697,8,"LUAD"
"2",0.5,0.556,-1.88945733161421,9,"BRCA_1"
"11",0.5,0.3,-1.91572610629523,10,"LUSC"
"5",0.5,0.635,-2.05404584983637,11,"HNSC"
"15",0.5,0.256,-2.07188893040486,12,"UCEC"
"6",0.5,0.228,-2.10992323466227,13,"KICH"
"7",0.5,0.728,-2.13920500196594,14,"KIRC"
"14",0.5,0.829,-2.20215915622282,15,"THCA"
