"","likelihood","bart","expr","rank_size","cancer"
"11",0.5,0.53,-0.648058553840789,1,"LUSC"
"1",0.5,0.416,-1.17187123521413,2,"BLCA"
"3",0.5,0.32,-1.18025124857095,3,"BRCA_2"
"13",0.5,0.371,-1.19592298864915,4,"STES"
"15",0.5,0.271,-1.28110781536713,5,"UCEC"
"10",0.5,0.367,-1.30182112439302,6,"LUAD"
"5",0.5,0.294,-1.4213310149266,7,"HNSC"
"4",0.5,0.41,-1.53620630660348,8,"COAD_READ"
"2",0.5,0.411,-1.79390361544045,9,"BRCA_1"
"12",0.5,0.458,-1.81443351235072,10,"PRAD"
"14",0.5,0.172,-1.85275014041919,11,"THCA"
"7",0.5,0.23,-1.87310713156675,12,"KIRC"
"6",0.5,0.206,-1.9435005491284,13,"KICH"
"9",0.5,0.345,-1.97695611410248,14,"LIHC"
"8",0.5,0.217,-1.97798798464922,15,"KIRP"
