"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.453,2.75674755795861,4,"BLCA"
"2",0.5,0.424,2.59311072429089,8,"BRCA_1"
"3",0.5,0.16,2.67027352706217,5,"BRCA_2"
"4",0.5,0.482,2.20635200008138,14,"COAD_READ"
"5",0.5,0.273,2.34696071005595,12,"HNSC"
"6",0.5,0.304,1.87622062374294,15,"KICH"
"7",0.5,0.574,2.8194491007104,2,"KIRC"
"8",0.5,0.427,2.6570919528304,6,"KIRP"
"9",0.5,0.482,2.27615560261847,13,"LIHC"
"10",0.5,0.391,2.81013546437249,3,"LUAD"
"11",0.5,0.279,2.63253618505308,7,"LUSC"
"12",0.5,0.487,2.56350763567915,10,"PRAD"
"13",0.5,0.481,2.57857026343482,9,"STES"
"14",0.5,0.365,2.95736318087365,1,"THCA"
"15",0.5,0.482,2.53385246063423,11,"UCEC"
