"","likelihood","bart","expr","rank_size","cancer"
"11",0.5,0.549,1.83229189582869,1,"LUSC"
"3",0.5,0.673,1.5807475555894,2,"BRCA_2"
"13",0.5,0.222,1.56854533758343,3,"STES"
"1",0.5,0.771,1.50470723781119,4,"BLCA"
"5",0.5,0.448,1.47667426205097,5,"HNSC"
"15",0.5,0.563,1.24292466211215,6,"UCEC"
"2",0.5,0.542,1.14839481583068,7,"BRCA_1"
"4",0.5,0.228,1.13063284834358,8,"COAD_READ"
"10",0.5,0.292,1.05332068744522,9,"LUAD"
"12",0.5,0.472,0.998337687660543,10,"PRAD"
"14",0.5,0.361,0.790234838761718,11,"THCA"
"7",0.5,0.28,0.748119461584385,12,"KIRC"
"8",0.5,0.283,0.404019693439342,13,"KIRP"
"9",0.5,0.517,0.0424632608898172,14,"LIHC"
"6",0.5,0.925,-0.366823105283194,15,"KICH"
