"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.259,0.558427629617122,14,"BLCA"
"2",0.5,0.614,1.00241940569376,9,"BRCA_1"
"3",0.5,0.412,1.52500410317712,6,"BRCA_2"
"4",0.5,0.257,0.905301589848476,12,"COAD_READ"
"5",0.5,0.234,0.987941256181755,10,"HNSC"
"6",0.5,0.518,0.926211346340599,11,"KICH"
"7",0.5,0.447,1.43185663120014,7,"KIRC"
"8",0.5,0.784,1.30414737245167,8,"KIRP"
"9",0.5,0.424,0.721924357553228,13,"LIHC"
"10",0.5,0.917,2.05070505896743,3,"LUAD"
"11",0.5,0.793,2.09285549195721,2,"LUSC"
"12",0.5,0.683,0.436686206151285,15,"PRAD"
"13",0.5,0.814,1.53505544916802,5,"STES"
"14",0.5,0.813,2.76594340645105,1,"THCA"
"15",0.5,0.937,1.53598373182708,4,"UCEC"
