"","likelihood","bart","expr","rank_size","cancer"
"2",0.5,0.643,0.88615176546515,1,"BRCA_1"
"7",0.5,0.335,0.879079503989375,2,"KIRC"
"12",0.5,0.543,0.721416983945396,3,"PRAD"
"14",0.5,0.404,0.695572930826302,4,"THCA"
"13",0.5,0.501,0.669567443344259,5,"STES"
"3",0.5,0.798,0.614271582050774,6,"BRCA_2"
"10",0.5,0.701,0.564593657904222,7,"LUAD"
"11",0.5,0.762,0.549914725934008,8,"LUSC"
"1",0.5,0.736,0.463933682972126,9,"BLCA"
"15",0.5,0.683,0.428479788782696,10,"UCEC"
"6",0.5,0.227,0.418114230085714,11,"KICH"
"8",0.5,0.598,0.367967733112481,12,"KIRP"
"4",0.5,0.765,0.340394073641837,13,"COAD_READ"
"9",0.5,0.601,0.320296172384425,14,"LIHC"
"5",0.5,0.659,0.0203680873362966,15,"HNSC"
