"","likelihood","bart","expr","rank_size","cancer"
"4",0.5,0.156,2.07505364756053,1,"COAD_READ"
"15",0.5,0.577,2.05358142618265,2,"UCEC"
"14",0.5,0.083,2.04426781995136,3,"THCA"
"11",0.5,0.107,1.93480755401673,4,"LUSC"
"12",0.5,0.08,1.88680024428906,5,"PRAD"
"3",0.5,0.367,1.86430077511494,6,"BRCA_2"
"1",0.5,0.802,1.840927177542,7,"BLCA"
"13",0.5,0.091,1.83648513033087,8,"STES"
"5",0.5,0.04,1.82530186487912,9,"HNSC"
"2",0.5,0.078,1.80546347921265,10,"BRCA_1"
"6",0.5,0.635,1.74712728567144,11,"KICH"
"10",0.5,0.092,1.68836809717922,12,"LUAD"
"8",0.5,0.055,1.52044605805691,13,"KIRP"
"7",0.5,0.098,1.44550514906947,14,"KIRC"
"9",0.5,0.0639999999999999,1.32410968944678,15,"LIHC"
