"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.606,-1.83076726978471,15,"BLCA"
"2",0.5,0.304,-1.58523696304474,14,"BRCA_1"
"3",0.5,0.165,-0.949532179121503,10,"BRCA_2"
"4",0.5,0.888,-0.11566670821211,6,"COAD_READ"
"5",0.5,0.175,-1.32515915938204,12,"HNSC"
"6",0.5,0.142,3.3039001377095,1,"KICH"
"7",0.5,0.337,0.848384508399025,4,"KIRC"
"8",0.5,0.225,2.06875521220313,2,"KIRP"
"9",0.5,0.239,0.969851047180896,3,"LIHC"
"10",0.5,0.585,-0.692535300626792,8,"LUAD"
"11",0.5,0.351,-1.07032872315164,11,"LUSC"
"12",0.5,0.508,-0.900470873450367,9,"PRAD"
"13",0.5,0.811,-0.0700575786986793,5,"STES"
"14",0.5,0.33,-0.202990677892554,7,"THCA"
"15",0.5,0.68,-1.42381831217666,13,"UCEC"
