"","likelihood","bart","expr","rank_size","cancer"
"15",0.5,0.817,2.1890068410431,1,"UCEC"
"11",0.5,0.886,2.13121750583628,2,"LUSC"
"14",0.5,0.806,2.11676652303117,3,"THCA"
"3",0.5,0.335,2.0857491024108,4,"BRCA_2"
"2",0.5,0.932,2.06736400267203,5,"BRCA_1"
"10",0.5,0.889,1.977206497203,6,"LUAD"
"13",0.5,0.83,1.97684028059908,7,"STES"
"12",0.5,0.783,1.9294020247052,8,"PRAD"
"1",0.5,0.595,1.91592582919077,9,"BLCA"
"4",0.5,0.8,1.86746722673476,10,"COAD_READ"
"7",0.5,0.747,1.832003444111,11,"KIRC"
"5",0.5,0.582,1.80943404474555,12,"HNSC"
"8",0.5,0.71,1.67305040984983,13,"KIRP"
"6",0.5,0.591,1.67201727086042,14,"KICH"
"9",0.5,0.74,1.11770677065483,15,"LIHC"
