"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.646,3.57997732462841,1,"BLCA"
"2",0.5,0.982,2.51906120006048,9,"BRCA_1"
"3",0.5,0.322,2.39390155318154,10,"BRCA_2"
"4",0.5,0.727,2.37474031434452,11,"COAD_READ"
"5",0.5,0.299,2.8904856507742,6,"HNSC"
"6",0.5,0.784,1.68721710012621,14,"KICH"
"7",0.5,0.502,2.72284729441742,7,"KIRC"
"8",0.5,0.313,2.69600026443951,8,"KIRP"
"9",0.5,0.681,2.17757674732375,12,"LIHC"
"10",0.5,0.953,3.34608543234474,3,"LUAD"
"11",0.5,0.947,3.19323696727847,4,"LUSC"
"12",0.5,0.937,1.48829245448397,15,"PRAD"
"13",0.5,0.905,3.38063079233274,2,"STES"
"14",0.5,0.759,3.13385553961126,5,"THCA"
"15",0.5,0.891,2.15533237811442,13,"UCEC"
