"","likelihood","bart","expr","rank_size","cancer"
"13",0.5,0.278,3.35780363402987,1,"STES"
"4",0.5,0.445,2.76282091236516,2,"COAD_READ"
"6",0.5,0.928,2.55785334290125,3,"KICH"
"5",0.5,0.573,2.54143098669434,4,"HNSC"
"1",0.5,0.899,2.46271569131732,5,"BLCA"
"2",0.5,0.623,2.4136782065974,6,"BRCA_1"
"14",0.5,0.399,2.38832958341086,7,"THCA"
"12",0.5,0.283,2.33586654667101,8,"PRAD"
"8",0.5,0.597,2.25364733480327,9,"KIRP"
"11",0.5,0.501,2.18911613515899,10,"LUSC"
"10",0.5,0.244,2.09325998081536,11,"LUAD"
"15",0.5,0.821,2.06963960230773,12,"UCEC"
"7",0.5,0.19,2.06876900819252,13,"KIRC"
"3",0.5,0.851,1.97304442153875,14,"BRCA_2"
"9",0.5,0.648,1.69317461703519,15,"LIHC"
