"","likelihood","bart","expr","rank_size","cancer"
"11",0.5,0.389,1.87239989838052,1,"LUSC"
"1",0.5,0.504,1.70810447296435,2,"BLCA"
"10",0.5,0.592,1.68888451584374,3,"LUAD"
"15",0.5,0.687,1.64274309670278,4,"UCEC"
"4",0.5,0.83,1.49018401878989,5,"COAD_READ"
"3",0.5,0.753,1.42038356818497,6,"BRCA_2"
"5",0.5,0.717,1.38146243484303,7,"HNSC"
"13",0.5,0.766,1.32998728265333,8,"STES"
"2",0.5,0.638,1.32476668611196,9,"BRCA_1"
"14",0.5,0.724,1.30844095007853,10,"THCA"
"8",0.5,0.947,1.27222367699148,11,"KIRP"
"12",0.5,0.707,1.20668273916365,12,"PRAD"
"7",0.5,0.889,1.20465062585791,13,"KIRC"
"6",0.5,0.318,1.17774727805966,14,"KICH"
"9",0.5,0.673,0.797325893046709,15,"LIHC"
