"","likelihood","bart","expr","rank_size","cancer"
"3",0.5,0.347,3.77599900559334,1,"BRCA_2"
"4",0.5,0.227,3.74106312778251,2,"COAD_READ"
"11",0.5,0.137,3.70937144372741,3,"LUSC"
"1",0.5,0.789,3.70483992981349,4,"BLCA"
"2",0.5,0.0600000000000001,3.61518110780208,5,"BRCA_1"
"15",0.5,0.532,3.59234129361776,6,"UCEC"
"12",0.5,0.0570000000000001,3.50971082543386,7,"PRAD"
"10",0.5,0.086,3.49780150797692,8,"LUAD"
"5",0.5,0.077,3.45112161360645,9,"HNSC"
"13",0.5,0.183,3.36642006151447,10,"STES"
"14",0.5,0.083,3.32851718891984,11,"THCA"
"7",0.5,0.083,3.25705830870971,12,"KIRC"
"8",0.5,0.0590000000000001,3.00617983558052,13,"KIRP"
"9",0.5,0.071,2.8963894334417,14,"LIHC"
"6",0.5,0.702,2.71395970675454,15,"KICH"
