"","likelihood","bart","expr","rank_size","cancer"
"13",0.5,0.281,0.881968077065275,1,"STES"
"11",0.5,0.371,0.673399983982632,2,"LUSC"
"4",0.5,0.115,0.640273912893932,3,"COAD_READ"
"12",0.5,0.356,0.565909317690225,4,"PRAD"
"15",0.5,0.357,0.55457563058492,5,"UCEC"
"5",0.5,0.221,0.544546199692127,6,"HNSC"
"3",0.5,0.862,0.372489998489601,7,"BRCA_2"
"10",0.5,0.367,0.356322808577134,8,"LUAD"
"2",0.5,0.45,0.216738665872393,9,"BRCA_1"
"7",0.5,0.575,0.165895177765331,10,"KIRC"
"8",0.5,0.533,0.106587559344672,11,"KIRP"
"14",0.5,0.2,0.057983456288882,12,"THCA"
"6",0.5,0.502,-0.214803043139918,13,"KICH"
"1",0.5,0.252,-0.245073908030194,14,"BLCA"
"9",0.5,0.248,-0.304455813733862,15,"LIHC"
