"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.807,1.88457969090837,10,"BLCA"
"2",0.5,0.126,2.09680174566354,7,"BRCA_1"
"3",0.5,0.567,1.90700495200188,9,"BRCA_2"
"4",0.5,0.213,1.88435399086374,11,"COAD_READ"
"5",0.5,0.082,1.65605575106856,14,"HNSC"
"6",0.5,0.51,2.64349506459853,2,"KICH"
"7",0.5,0.133,2.21369247100382,6,"KIRC"
"8",0.5,0.102,2.46105546353182,5,"KIRP"
"9",0.5,0.156,1.42682740137779,15,"LIHC"
"10",0.5,0.137,1.96043492780331,8,"LUAD"
"11",0.5,0.243,1.81680413958081,13,"LUSC"
"12",0.5,0.124,2.65395673456868,1,"PRAD"
"13",0.5,0.11,1.83042264943332,12,"STES"
"14",0.5,0.103,2.61914175534045,3,"THCA"
"15",0.5,0.452,2.48486014396564,4,"UCEC"
