"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.844,2.32751209372634,2,"BLCA"
"2",0.5,0.0629999999999999,1.78340679634902,11,"BRCA_1"
"3",0.5,0.614,1.69661200301531,13,"BRCA_2"
"4",0.5,0.154,2.25024351765583,3,"COAD_READ"
"5",0.5,0.07,1.74094631999759,12,"HNSC"
"6",0.5,0.554,1.91994809084208,7,"KICH"
"7",0.5,0.084,1.49431793331056,14,"KIRC"
"8",0.5,0.0580000000000001,1.86685413700346,9,"KIRP"
"9",0.5,0.0600000000000001,1.21660663235908,15,"LIHC"
"10",0.5,0.077,1.87969477739115,8,"LUAD"
"11",0.5,0.114,1.93319435287243,5,"LUSC"
"12",0.5,0.056,1.92985695183577,6,"PRAD"
"13",0.5,0.095,1.83726244802891,10,"STES"
"14",0.5,0.0649999999999999,2.15179189272866,4,"THCA"
"15",0.5,0.595,2.42875281245089,1,"UCEC"
