"","likelihood","bart","expr","rank_size","cancer"
"2",0.5,0.958,3.11714662595777,1,"BRCA_1"
"12",0.5,0.882,2.84159702394448,2,"PRAD"
"3",0.5,0.337,2.71983657362953,3,"BRCA_2"
"1",0.5,0.602,2.69063036081222,4,"BLCA"
"11",0.5,0.916,2.65541313790435,5,"LUSC"
"10",0.5,0.92,2.61292095364804,6,"LUAD"
"14",0.5,0.824,2.55942349655336,7,"THCA"
"13",0.5,0.791,2.52370828650475,8,"STES"
"6",0.5,0.766,2.51548320608498,9,"KICH"
"4",0.5,0.754,2.42012963283867,10,"COAD_READ"
"8",0.5,0.323,2.26320205790393,11,"KIRP"
"7",0.5,0.446,2.25177507625192,12,"KIRC"
"15",0.5,0.9,2.24989759607139,13,"UCEC"
"5",0.5,0.239,2.01800383809103,14,"HNSC"
"9",0.5,0.551,1.53451318173187,15,"LIHC"
