"","likelihood","bart","expr","rank_size","cancer"
"2",0.5,0.242,1.15874386332361,1,"BRCA_1"
"12",0.5,0.273,0.994105843198528,2,"PRAD"
"14",0.5,0.188,0.975481858735788,3,"THCA"
"13",0.5,0.075,0.935737276289199,4,"STES"
"7",0.5,0.14,0.83945446115032,5,"KIRC"
"3",0.5,0.458,0.819659646604246,6,"BRCA_2"
"4",0.5,0.086,0.811528498074164,7,"COAD_READ"
"11",0.5,0.38,0.809660127147737,8,"LUSC"
"6",0.5,0.65,0.777095351675275,9,"KICH"
"15",0.5,0.32,0.713555291629107,10,"UCEC"
"8",0.5,0.149,0.686715003859236,11,"KIRP"
"10",0.5,0.139,0.683730925987029,12,"LUAD"
"1",0.5,0.49,0.657778447882861,13,"BLCA"
"5",0.5,0.263,0.19108993045438,14,"HNSC"
"9",0.5,0.255,-0.217817030324947,15,"LIHC"
