"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.298,0.474124208960597,3,"BLCA"
"2",0.5,0.101,0.383581497818242,4,"BRCA_1"
"3",0.5,0.801,0.0909121765615468,7,"BRCA_2"
"4",0.5,0.0629999999999999,-0.38621118733,10,"COAD_READ"
"5",0.5,0.193,0.296432500013437,6,"HNSC"
"6",0.5,0.587,-0.838811486074528,14,"KICH"
"7",0.5,0.318,-0.270419863770157,9,"KIRC"
"8",0.5,0.341,-0.749526608872577,13,"KIRP"
"9",0.5,0.055,-1.07699030151553,15,"LIHC"
"10",0.5,0.078,0.306612460632294,5,"LUAD"
"11",0.5,0.0679999999999999,0.571791642606175,2,"LUSC"
"12",0.5,0.077,-0.515094870867166,11,"PRAD"
"13",0.5,0.0600000000000001,0.779729546273478,1,"STES"
"14",0.5,0.091,-0.183490437246693,8,"THCA"
"15",0.5,0.298,-0.616085850890982,12,"UCEC"
