"","likelihood","bart","expr","rank_size","cancer"
"14",0.5,0.284,1.02855860512906,1,"THCA"
"12",0.5,0.577,0.928221887568634,2,"PRAD"
"7",0.5,0.289,0.89188527721582,3,"KIRC"
"2",0.5,0.611,0.856039021273386,4,"BRCA_1"
"1",0.5,0.665,0.665714843059891,5,"BLCA"
"15",0.5,0.662,0.658634368806464,6,"UCEC"
"10",0.5,0.477,0.602257698341249,7,"LUAD"
"8",0.5,0.41,0.588026461414448,8,"KIRP"
"6",0.5,0.614,0.582665360325353,9,"KICH"
"11",0.5,0.637,0.203364564723823,10,"LUSC"
"3",0.5,0.61,0.185772695130204,11,"BRCA_2"
"13",0.5,0.441,-0.359140081277424,12,"STES"
"5",0.5,0.465,-0.677613557067007,13,"HNSC"
"4",0.5,0.573,-0.832452467698724,14,"COAD_READ"
"9",0.5,0.588,-0.927063280503675,15,"LIHC"
