"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.792,1.10050130734042,13,"BLCA"
"2",0.5,0.736,2.06126503545343,6,"BRCA_1"
"3",0.5,0.879,1.71383574170813,7,"BRCA_2"
"4",0.5,0.456,0.836587037049077,14,"COAD_READ"
"5",0.5,0.653,1.3767012660509,11,"HNSC"
"6",0.5,0.897,2.88073906999611,2,"KICH"
"7",0.5,0.227,2.59579532751031,3,"KIRC"
"8",0.5,0.702,3.59888131254536,1,"KIRP"
"9",0.5,0.709,0.4579802567006,15,"LIHC"
"10",0.5,0.495,2.0644355538477,5,"LUAD"
"11",0.5,0.799,1.54663436905527,10,"LUSC"
"12",0.5,0.412,1.10378554120873,12,"PRAD"
"13",0.5,0.268,1.66410274915228,8,"STES"
"14",0.5,0.558,2.32845250869858,4,"THCA"
"15",0.5,0.756,1.63952151255767,9,"UCEC"
