"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.077,-0.897192322004487,5,"BLCA"
"2",0.5,0.222,-0.683738739561003,2,"BRCA_1"
"3",0.5,0.0610000000000001,-1.1762636358871,8,"BRCA_2"
"4",0.5,0.148,-1.5078434537509,12,"COAD_READ"
"5",0.5,0.339,-1.64570170974815,14,"HNSC"
"6",0.5,0.25,-1.52635909698341,13,"KICH"
"7",0.5,0.438,-1.36016247090931,10,"KIRC"
"8",0.5,0.303,-1.4186464967899,11,"KIRP"
"9",0.5,0.253,-1.88009896507562,15,"LIHC"
"10",0.5,0.376,-0.34467460664475,1,"LUAD"
"11",0.5,0.534,-0.701808357749905,3,"LUSC"
"12",0.5,0.542,-0.840963903433388,4,"PRAD"
"13",0.5,0.653,-1.06834011768424,6,"STES"
"14",0.5,0.316,-1.11873109485084,7,"THCA"
"15",0.5,0.082,-1.25812622576672,9,"UCEC"
