"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.852,3.48558110871435,11,"BLCA"
"2",0.5,0.365,3.8050585556262,3,"BRCA_1"
"3",0.5,0.766,3.58037876795985,9,"BRCA_2"
"4",0.5,0.44,3.69567239252059,6,"COAD_READ"
"5",0.5,0.397,3.43711148007919,13,"HNSC"
"6",0.5,0.455,3.46264596605085,12,"KICH"
"7",0.5,0.21,3.83306745802215,2,"KIRC"
"8",0.5,0.29,3.64854357735856,7,"KIRP"
"9",0.5,0.428,3.12552696538769,15,"LIHC"
"10",0.5,0.322,3.73950206648169,5,"LUAD"
"11",0.5,0.432,3.62143533706432,8,"LUSC"
"12",0.5,0.353,4.04567326606507,1,"PRAD"
"13",0.5,0.328,3.33474981208161,14,"STES"
"14",0.5,0.227,3.80326319479455,4,"THCA"
"15",0.5,0.721,3.56636720267551,10,"UCEC"
