"","likelihood","bart","expr","rank_size","cancer"
"7",0.5,0.154,1.72022176990294,1,"KIRC"
"8",0.5,0.478,1.51809680495028,2,"KIRP"
"1",0.5,0.656,0.266660978902518,3,"BLCA"
"13",0.5,0.337,0.223326190118726,4,"STES"
"11",0.5,0.564,0.0805535788439607,5,"LUSC"
"6",0.5,0.8,-0.123532393096416,6,"KICH"
"12",0.5,0.351,-0.30023126572236,7,"PRAD"
"4",0.5,0.381,-0.571101447765562,8,"COAD_READ"
"3",0.5,0.729,-0.631404805080291,9,"BRCA_2"
"10",0.5,0.526,-0.66888033753272,10,"LUAD"
"5",0.5,0.197,-0.689676072680519,11,"HNSC"
"15",0.5,0.903,-0.764382948539321,12,"UCEC"
"2",0.5,0.513,-0.842534342877393,13,"BRCA_1"
"14",0.5,0.352,-1.14411704545234,14,"THCA"
"9",0.5,0.339,-1.19302469741587,15,"LIHC"
