"","likelihood","bart","expr","rank_size","cancer"
"2",0.5,0.441,0.734410930526709,1,"BRCA_1"
"14",0.5,0.589,0.681714167528472,2,"THCA"
"12",0.5,0.711,0.644079543554915,3,"PRAD"
"7",0.5,0.56,0.524712066766521,4,"KIRC"
"13",0.5,0.391,0.511739166646408,5,"STES"
"15",0.5,0.217,0.500147113320378,6,"UCEC"
"10",0.5,0.457,0.48681018670309,7,"LUAD"
"1",0.5,0.35,0.436558760158511,8,"BLCA"
"3",0.5,0.155,0.42995131136528,9,"BRCA_2"
"8",0.5,0.437,0.411254175445038,10,"KIRP"
"11",0.5,0.451,0.268859795836089,11,"LUSC"
"6",0.5,0.334,0.258816583373373,12,"KICH"
"4",0.5,0.327,0.230963969868952,13,"COAD_READ"
"9",0.5,0.66,0.0423347958755653,14,"LIHC"
"5",0.5,0.493,-0.0786960902033435,15,"HNSC"
