"","likelihood","bart","expr","rank_size","cancer"
"7",0.5,0.403,1.84356150472642,1,"KIRC"
"8",0.5,0.506,1.63878954283611,2,"KIRP"
"15",0.5,0.264,1.61157702414256,3,"UCEC"
"12",0.5,0.68,1.53955657728877,4,"PRAD"
"2",0.5,0.674,1.52803689698741,5,"BRCA_1"
"13",0.5,0.53,1.40960327184243,6,"STES"
"14",0.5,0.463,1.22485047362852,7,"THCA"
"10",0.5,0.721,1.17554992710456,8,"LUAD"
"4",0.5,0.612,1.11650214432634,9,"COAD_READ"
"11",0.5,0.855,1.1135255683528,10,"LUSC"
"3",0.5,0.323,1.0837696776065,11,"BRCA_2"
"6",0.5,0.42,1.04511571616442,12,"KICH"
"1",0.5,0.19,0.821548435340755,13,"BLCA"
"9",0.5,0.653,0.7919191677831,14,"LIHC"
"5",0.5,0.602,0.699012072272828,15,"HNSC"
