"","likelihood","bart","expr","rank_size","cancer"
"3",0.5,0.363,2.06472576180509,1,"BRCA_2"
"13",0.5,0.358,1.86493741970808,2,"STES"
"2",0.5,0.351,1.85743279487588,3,"BRCA_1"
"10",0.5,0.296,1.77292910605365,4,"LUAD"
"11",0.5,0.264,1.72995993364668,5,"LUSC"
"12",0.5,0.285,1.63340145926077,6,"PRAD"
"14",0.5,0.306,1.59048666116878,7,"THCA"
"7",0.5,0.431,1.58343422271418,8,"KIRC"
"1",0.5,0.583,1.5470238508691,9,"BLCA"
"4",0.5,0.436,1.5386565353941,10,"COAD_READ"
"15",0.5,0.446,1.50287280341719,11,"UCEC"
"5",0.5,0.372,1.35991696597844,12,"HNSC"
"6",0.5,0.569,1.24643281980619,13,"KICH"
"8",0.5,0.384,1.07728912355964,14,"KIRP"
"9",0.5,0.432,1.02617323615279,15,"LIHC"
