"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.097,2.68801722917835,6,"BLCA"
"2",0.5,0.304,2.36985883735622,14,"BRCA_1"
"3",0.5,0.602,2.76540825193471,4,"BRCA_2"
"4",0.5,0.209,2.44754482287985,13,"COAD_READ"
"5",0.5,0.618,2.70137337141208,5,"HNSC"
"6",0.5,0.339,1.57094156223002,15,"KICH"
"7",0.5,0.918,2.81718795374252,3,"KIRC"
"8",0.5,0.769,2.64596456221953,9,"KIRP"
"9",0.5,0.242,2.53726933371005,11,"LIHC"
"10",0.5,0.295,2.66714984582699,8,"LUAD"
"11",0.5,0.215,2.60072523570951,10,"LUSC"
"12",0.5,0.283,2.67923290353213,7,"PRAD"
"13",0.5,0.282,3.00202872129466,1,"STES"
"14",0.5,0.584,2.53133752596823,12,"THCA"
"15",0.5,0.166,2.91843100161529,2,"UCEC"
