"","likelihood","bart","expr","rank_size","cancer"
"3",0.5,0.672,1.06390731685732,1,"BRCA_2"
"1",0.5,0.588,0.999435652786366,2,"BLCA"
"2",0.5,0.834,0.952729351756211,3,"BRCA_1"
"15",0.5,0.556,0.911757638707208,4,"UCEC"
"11",0.5,0.436,0.893071021681515,5,"LUSC"
"5",0.5,0.876,0.892553538354152,6,"HNSC"
"10",0.5,0.887,0.798121316040901,7,"LUAD"
"4",0.5,0.765,0.749448800706514,8,"COAD_READ"
"12",0.5,0.911,0.684254361312315,9,"PRAD"
"14",0.5,0.873,0.651598985244394,10,"THCA"
"13",0.5,0.65,0.528823134454788,11,"STES"
"8",0.5,0.673,0.497101416831429,12,"KIRP"
"6",0.5,0.16,0.422043836006105,13,"KICH"
"9",0.5,0.936,0.282835156805316,14,"LIHC"
"7",0.5,0.777,0.180360721208698,15,"KIRC"
