"","likelihood","bart","expr","rank_size","cancer"
"4",0.5,0.038,3.50595482179557,1,"COAD_READ"
"11",0.5,0.035,3.48674931551142,2,"LUSC"
"5",0.5,0.149,3.48426343099527,3,"HNSC"
"15",0.5,0.032,3.28100814507469,4,"UCEC"
"13",0.5,0.042,3.27346597018423,5,"STES"
"2",0.5,0.0590000000000001,3.21075038238137,6,"BRCA_1"
"3",0.5,0.044,3.19639562634483,7,"BRCA_2"
"10",0.5,0.047,3.09706048070572,8,"LUAD"
"1",0.5,0.088,2.96684311344799,9,"BLCA"
"8",0.5,0.197,2.95563229899062,10,"KIRP"
"12",0.5,0.047,2.94475325665649,11,"PRAD"
"14",0.5,0.351,2.81072936441361,12,"THCA"
"6",0.5,0.675,2.55634683161215,13,"KICH"
"9",0.5,0.082,2.54467797784963,14,"LIHC"
"7",0.5,0.259,2.37569249680407,15,"KIRC"
