"","likelihood","bart","expr","rank_size","cancer"
"8",0.5,0.446,2.95931804850667,1,"KIRP"
"14",0.5,0.46,2.93831265685496,2,"THCA"
"11",0.5,0.343,2.55505300008074,3,"LUSC"
"7",0.5,0.432,2.40208881790382,4,"KIRC"
"12",0.5,0.323,2.33527205926763,5,"PRAD"
"6",0.5,0.108,2.20312767625145,6,"KICH"
"2",0.5,0.156,2.01441787479452,7,"BRCA_1"
"10",0.5,0.305,1.94066106938296,8,"LUAD"
"3",0.5,0.186,1.889303415042,9,"BRCA_2"
"1",0.5,0.245,1.81439864552245,10,"BLCA"
"13",0.5,0.583,1.73712913237744,11,"STES"
"15",0.5,0.143,1.72987828840389,12,"UCEC"
"5",0.5,0.658,1.66470602261111,13,"HNSC"
"4",0.5,0.611,1.10744365990605,14,"COAD_READ"
"9",0.5,0.362,0.663457683172562,15,"LIHC"
