"","likelihood","bart","expr","rank_size","cancer"
"3",0.5,0.74,3.58505842641028,1,"BRCA_2"
"11",0.5,0.552,3.57014224828184,2,"LUSC"
"2",0.5,0.771,3.50859070288595,3,"BRCA_1"
"15",0.5,0.926,3.32194986856566,4,"UCEC"
"1",0.5,0.911,3.24791010041425,5,"BLCA"
"10",0.5,0.618,3.17846704917127,6,"LUAD"
"12",0.5,0.606,3.05136073176809,7,"PRAD"
"5",0.5,0.389,3.04185831608745,8,"HNSC"
"8",0.5,0.405,3.0319881012776,9,"KIRP"
"14",0.5,0.386,3.00720579898766,10,"THCA"
"4",0.5,0.76,2.89087178882226,11,"COAD_READ"
"7",0.5,0.323,2.88215302281068,12,"KIRC"
"13",0.5,0.603,2.56595255986737,13,"STES"
"6",0.5,0.767,2.43335896114073,14,"KICH"
"9",0.5,0.577,2.19258047765018,15,"LIHC"
