"","likelihood","bart","expr","rank_size","cancer"
"15",0.5,0.736,3.53369834957802,1,"UCEC"
"1",0.5,0.886,3.41963882870412,2,"BLCA"
"3",0.5,0.544,3.40401326402934,3,"BRCA_2"
"8",0.5,0.135,3.36795944630233,4,"KIRP"
"4",0.5,0.288,3.36437580477167,5,"COAD_READ"
"11",0.5,0.323,3.33885083480992,6,"LUSC"
"5",0.5,0.246,3.33343321489862,7,"HNSC"
"10",0.5,0.263,3.32438804153352,8,"LUAD"
"14",0.5,0.284,3.23475058792522,9,"THCA"
"12",0.5,0.316,3.19510841214264,10,"PRAD"
"7",0.5,0.289,3.17997010412869,11,"KIRC"
"2",0.5,0.295,3.1531036560068,12,"BRCA_1"
"9",0.5,0.327,3.11956067134962,13,"LIHC"
"13",0.5,0.295,3.00208845528067,14,"STES"
"6",0.5,0.418,2.61036391665794,15,"KICH"
