"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.694,0.697358113430493,4,"BLCA"
"2",0.5,0.701,0.880604769194373,2,"BRCA_1"
"3",0.5,0.523,0.576654671662498,9,"BRCA_2"
"4",0.5,0.532,0.160573106626799,12,"COAD_READ"
"5",0.5,0.798,-0.405220438305883,15,"HNSC"
"6",0.5,0.14,0.582802224855603,8,"KICH"
"7",0.5,0.616,0.856514987650627,3,"KIRC"
"8",0.5,0.46,0.606027093587338,7,"KIRP"
"9",0.5,0.766,-0.3822021285594,14,"LIHC"
"10",0.5,0.652,0.498894308063475,11,"LUAD"
"11",0.5,0.436,0.0885844806184887,13,"LUSC"
"12",0.5,0.802,0.684544248334447,5,"PRAD"
"13",0.5,0.585,0.50167724385529,10,"STES"
"14",0.5,0.498,1.0104817948953,1,"THCA"
"15",0.5,0.585,0.622357629216324,6,"UCEC"
