"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.839,2.24279490105062,8,"BLCA"
"2",0.5,0.467,2.47718165597464,3,"BRCA_1"
"3",0.5,0.629,2.54168665706392,2,"BRCA_2"
"4",0.5,0.458,1.86342034002685,14,"COAD_READ"
"5",0.5,0.082,2.3988350927559,4,"HNSC"
"6",0.5,0.679,1.8881474663824,13,"KICH"
"7",0.5,0.187,2.1520964039207,9,"KIRC"
"8",0.5,0.257,2.08174371051728,11,"KIRP"
"9",0.5,0.377,1.85952900010065,15,"LIHC"
"10",0.5,0.19,2.1340180832195,10,"LUAD"
"11",0.5,0.332,3.04643072665751,1,"LUSC"
"12",0.5,0.381,2.29388443576055,7,"PRAD"
"13",0.5,0.162,1.90430279752029,12,"STES"
"14",0.5,0.204,2.35375285421997,5,"THCA"
"15",0.5,0.767,2.35179604015499,6,"UCEC"
