"","likelihood","bart","expr","rank_size","cancer"
"13",0.5,0.355,-1.80644095234706,1,"STES"
"2",0.5,0.734,-1.88956819777931,2,"BRCA_1"
"3",0.5,0.894,-1.95189567266141,3,"BRCA_2"
"10",0.5,0.61,-1.98889163979249,4,"LUAD"
"1",0.5,0.701,-2.04304747507622,5,"BLCA"
"11",0.5,0.846,-2.04714310067078,6,"LUSC"
"15",0.5,0.832,-2.08747182027955,7,"UCEC"
"12",0.5,0.396,-2.10710288783839,8,"PRAD"
"4",0.5,0.634,-2.12926147735588,9,"COAD_READ"
"5",0.5,0.609,-2.14340528802523,10,"HNSC"
"7",0.5,0.316,-2.19259643653036,11,"KIRC"
"8",0.5,0.705,-2.21509598955159,12,"KIRP"
"9",0.5,0.717,-2.23651856934733,13,"LIHC"
"14",0.5,0.529,-2.26129902924743,14,"THCA"
"6",0.5,0.804,-2.29128399033142,15,"KICH"
