"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.353,1.98726964279219,5,"BLCA"
"2",0.5,0.33,1.96205205426579,6,"BRCA_1"
"3",0.5,0.505,2.03024405634943,3,"BRCA_2"
"4",0.5,0.744,1.86208107041991,8,"COAD_READ"
"5",0.5,0.856,1.79717576175006,11,"HNSC"
"6",0.5,0.261,1.42092387411365,14,"KICH"
"7",0.5,0.627,1.78775514881322,12,"KIRC"
"8",0.5,0.548,1.8079086611874,9,"KIRP"
"9",0.5,0.499,1.26671542332518,15,"LIHC"
"10",0.5,0.502,2.05240737620104,2,"LUAD"
"11",0.5,0.51,2.16778568618617,1,"LUSC"
"12",0.5,0.33,1.93139972054433,7,"PRAD"
"13",0.5,0.731,1.5897803947594,13,"STES"
"14",0.5,0.531,1.80620544398835,10,"THCA"
"15",0.5,0.379,1.99674515997331,4,"UCEC"
