"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.196,-2.19862216604645,13,"BLCA"
"2",0.5,0.272,-2.01763083587318,10,"BRCA_1"
"3",0.5,0.0659999999999999,-2.20928106865373,14,"BRCA_2"
"4",0.5,0.903,1.44373585012915,1,"COAD_READ"
"5",0.5,0.309,-2.16097700795023,12,"HNSC"
"6",0.5,0.08,-0.843119533503363,7,"KICH"
"7",0.5,0.289,1.15942032014633,4,"KIRC"
"8",0.5,0.58,1.22641765479579,3,"KIRP"
"9",0.5,0.233,1.14395489192064,5,"LIHC"
"10",0.5,0.904,-1.24298095539915,8,"LUAD"
"11",0.5,0.394,-2.13385480764491,11,"LUSC"
"12",0.5,0.773,-1.74480721505424,9,"PRAD"
"13",0.5,0.949,1.25239100855117,2,"STES"
"14",0.5,0.741,-2.27917398084439,15,"THCA"
"15",0.5,0.5,-0.664886425508404,6,"UCEC"
