"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.313,1.39888103727708,12,"BLCA"
"2",0.5,0.163,2.00156504414326,1,"BRCA_1"
"3",0.5,0.402,1.71073957805365,4,"BRCA_2"
"4",0.5,0.505,1.52743407374028,7,"COAD_READ"
"5",0.5,0.523,1.45023962489417,10,"HNSC"
"6",0.5,0.751,1.49711489663544,8,"KICH"
"7",0.5,0.177,1.40204146141609,11,"KIRC"
"8",0.5,0.399,1.20623688581271,14,"KIRP"
"9",0.5,0.131,1.18869445269986,15,"LIHC"
"10",0.5,0.242,1.61144293030506,5,"LUAD"
"11",0.5,0.751,1.4936606587949,9,"LUSC"
"12",0.5,0.0600000000000001,1.76113192540883,3,"PRAD"
"13",0.5,0.089,1.53660668288776,6,"STES"
"14",0.5,0.553,1.8015538567295,2,"THCA"
"15",0.5,0.684,1.38448444904753,13,"UCEC"
