"","likelihood","bart","expr","rank_size","cancer"
"2",0.5,0.625,0.982467898913496,1,"BRCA_1"
"12",0.5,0.73,0.874508699582221,2,"PRAD"
"6",0.5,0.432,0.873643471881013,3,"KICH"
"7",0.5,0.625,0.846995731221916,4,"KIRC"
"14",0.5,0.469,0.754575606366703,5,"THCA"
"8",0.5,0.467,0.594062360389923,6,"KIRP"
"3",0.5,0.294,0.566546752540584,7,"BRCA_2"
"15",0.5,0.358,0.524221597732127,8,"UCEC"
"10",0.5,0.572,0.515047080360375,9,"LUAD"
"1",0.5,0.435,0.267582542531223,10,"BLCA"
"13",0.5,0.534,0.210174795707979,11,"STES"
"9",0.5,0.739,-0.172177525474401,12,"LIHC"
"4",0.5,0.395,-0.219395117341006,13,"COAD_READ"
"11",0.5,0.689,-0.240746213184026,14,"LUSC"
"5",0.5,0.586,-1.01056986172288,15,"HNSC"
