"","likelihood","bart","expr","rank_size","cancer"
"2",0.5,0.326,1.48252393190146,1,"BRCA_1"
"15",0.5,0.137,1.42119915982767,2,"UCEC"
"7",0.5,0.408,1.38107435757288,3,"KIRC"
"8",0.5,0.345,1.35894403295287,4,"KIRP"
"14",0.5,0.344,1.34702584842807,5,"THCA"
"12",0.5,0.577,1.31764571444215,6,"PRAD"
"3",0.5,0.105,1.25603019668167,7,"BRCA_2"
"1",0.5,0.226,1.2102386531713,8,"BLCA"
"10",0.5,0.451,1.11813961562867,9,"LUAD"
"6",0.5,0.139,0.959160096921765,10,"KICH"
"11",0.5,0.59,0.947685283951423,11,"LUSC"
"13",0.5,0.535,0.865275789718995,12,"STES"
"4",0.5,0.139,0.781948238970749,13,"COAD_READ"
"9",0.5,0.362,0.320990928139272,14,"LIHC"
"5",0.5,0.394,0.231357954788458,15,"HNSC"
