"","likelihood","bart","expr","rank_size","cancer"
"2",0.5,0.974,2.56642694591589,1,"BRCA_1"
"12",0.5,0.983,2.49112879570337,2,"PRAD"
"11",0.5,0.862,2.11320338321396,3,"LUSC"
"14",0.5,0.39,1.89868359881234,4,"THCA"
"5",0.5,0.185,1.89767706096919,5,"HNSC"
"13",0.5,0.88,1.89741012599691,6,"STES"
"15",0.5,0.524,1.88467337325912,7,"UCEC"
"10",0.5,0.912,1.88443775793894,8,"LUAD"
"3",0.5,0.132,1.86909916104124,9,"BRCA_2"
"7",0.5,0.444,1.80614463212784,10,"KIRC"
"6",0.5,0.77,1.77524804637165,11,"KICH"
"1",0.5,0.322,1.76650274463244,12,"BLCA"
"4",0.5,0.324,1.70169125466679,13,"COAD_READ"
"8",0.5,0.214,1.3246578943722,14,"KIRP"
"9",0.5,0.454,0.588376915037693,15,"LIHC"
