"","likelihood","bart","expr","rank_size","cancer"
"2",0.5,0.17,0.594913465676515,1,"BRCA_1"
"12",0.5,0.107,0.472705988045877,2,"PRAD"
"15",0.5,0.466,0.455128579228551,3,"UCEC"
"13",0.5,0.077,0.429489390410725,4,"STES"
"1",0.5,0.716,0.407070741262277,5,"BLCA"
"3",0.5,0.485,0.368653500367011,6,"BRCA_2"
"10",0.5,0.112,0.358080267034828,7,"LUAD"
"11",0.5,0.202,0.291505782500968,8,"LUSC"
"4",0.5,0.163,0.263080733913443,9,"COAD_READ"
"14",0.5,0.081,0.210615544987212,10,"THCA"
"5",0.5,0.13,0.20284556078634,11,"HNSC"
"9",0.5,0.16,0.197950843636984,12,"LIHC"
"7",0.5,0.09,0.1524849293811,13,"KIRC"
"8",0.5,0.116,0.0666028232463205,14,"KIRP"
"6",0.5,0.788,-0.0898668424507422,15,"KICH"
