"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.462,1.78103539421162,3,"BLCA"
"2",0.5,0.412,1.4313134495776,9,"BRCA_1"
"3",0.5,0.513,1.40985672259724,10,"BRCA_2"
"4",0.5,0.73,1.66219489452476,5,"COAD_READ"
"5",0.5,0.832,1.23747995600459,15,"HNSC"
"6",0.5,0.243,1.23983809633176,14,"KICH"
"7",0.5,0.675,1.2570347231137,13,"KIRC"
"8",0.5,0.518,1.83370379805342,2,"KIRP"
"9",0.5,0.565,1.43197796595702,8,"LIHC"
"10",0.5,0.557,1.49297037312354,7,"LUAD"
"11",0.5,0.564,1.53369848682701,6,"LUSC"
"12",0.5,0.44,1.67408389153358,4,"PRAD"
"13",0.5,0.777,1.32406955390836,11,"STES"
"14",0.5,0.506,1.28229736070925,12,"THCA"
"15",0.5,0.45,1.8847731943293,1,"UCEC"
