"","likelihood","bart","expr","rank_size","cancer"
"11",0.5,0.152,1.64558364431563,1,"LUSC"
"2",0.5,0.187,1.56592200342721,2,"BRCA_1"
"13",0.5,0.128,1.50740355385393,3,"STES"
"10",0.5,0.123,1.4072787167304,4,"LUAD"
"3",0.5,0.637,1.40203856472761,5,"BRCA_2"
"5",0.5,0.143,1.36892644259425,6,"HNSC"
"12",0.5,0.113,1.30924967352592,7,"PRAD"
"14",0.5,0.116,1.25616943773954,8,"THCA"
"1",0.5,0.886,1.2348292448513,9,"BLCA"
"7",0.5,0.181,1.23336194274782,10,"KIRC"
"4",0.5,0.227,1.14650829041723,11,"COAD_READ"
"8",0.5,0.22,0.923106351247224,12,"KIRP"
"15",0.5,0.687,0.917041711591574,13,"UCEC"
"6",0.5,0.563,0.80085482541838,14,"KICH"
"9",0.5,0.196,0.629855190688028,15,"LIHC"
