"","likelihood","bart","expr","rank_size","cancer"
"1",0.5,0.419,3.0945338374799,11,"BLCA"
"2",0.5,0.733,3.34268052472674,7,"BRCA_1"
"3",0.5,0.608,3.16414942380291,9,"BRCA_2"
"4",0.5,0.614,4.01046403450658,1,"COAD_READ"
"5",0.5,0.564,1.91927586392805,15,"HNSC"
"6",0.5,0.762,3.83869072448285,2,"KICH"
"7",0.5,0.845,2.84906840854093,14,"KIRC"
"8",0.5,0.858,3.37293309309592,6,"KIRP"
"9",0.5,0.564,3.26410036598782,8,"LIHC"
"10",0.5,0.597,3.13264436015267,10,"LUAD"
"11",0.5,0.471,2.930807249153,12,"LUSC"
"12",0.5,0.806,3.45621261992126,5,"PRAD"
"13",0.5,0.662,3.64212468353849,3,"STES"
"14",0.5,0.788,2.90217100822523,13,"THCA"
"15",0.5,0.748,3.5432017121566,4,"UCEC"
